report_trip_number,trip_start_time,trip_end_time,data_count,trip_time,trip_distance,trip_idle_time,trip_speed_avg,trip_speed_std,trip_speed_max,trip_engine_speed_avg,trip_acceleration_avg,trip_deceleration_avg,trip_accelerator_pedal_position_avg,trip_accelerator_pedal_position_std,trip_coolant_temperature_avg,trip_coolant_temperature_start,trip_fuel_consumption_lit,trip_fuel_consumption_avg
35,2024-09-01 14:45:21,2024-09-01 15:06:45,2571,1284.986,14.022999999999229,311,39.39323220536756,28.787544879189475,92,1762.6815441462466,0.0003391440769103102,-0.2680293027895569,14.293686892259823,17.832924081356786,85.64955270322831,84,1275742.984,777819.8623072734
36,2024-09-01 15:06:45,2024-09-01 15:08:11,171,85.0,0.0,168,0.10526315789473684,0.7900307632055511,6,768.4561403508771,-0.05511566058929462,-4.1887902047863905,0.0,0.0,84.39181286549707,84,29093.125,1315423.6133040935
37,2024-09-01 15:08:11,2024-09-01 15:09:30,115,57.0,0.0,112,0.1565217391304348,0.9605490420809139,6,560.7369565217391,-0.08195459096321199,-3.141592653589793,0.0,0.0,84.04347826086956,84,14344.875,1338442.1119565216
38,2024-09-01 15:09:32,2024-09-01 15:09:52,41,20.001,0.0,39,0.2926829268292683,1.3085087397305446,6,556.5426829268292,-0.22987263318949705,-4.71238898038469,0.0,0.0,85.60975609756098,85,4163.25,2764.8498048780484
39,2024-09-01 15:09:52,2024-09-01 15:10:00,16,7.5,0.0,14,0.75,2.04939015319192,6,555.796875,-0.7853981633974483,-4.1887902047863905,0.0,0.0,85.25,86,1684.375,5514.3642500000005
3,2024-08-11 12:00:12,2024-08-11 12:12:32,636,739.277,0.5,216,5.20440251572327,4.60356378091691,18,1010.9634433962265,-0.04939611090549988,-1.4035625248254462,4.208649371069183,6.711047911743445,83.13993710691824,81,130897.313,71236.95090880503
40,2024-09-01 15:10:00,2024-09-01 15:10:52,107,53.0,0.0,105,0.11214953271028037,0.8164245889881666,6,574.1004672897196,-0.05872135801102417,-3.141592653589793,0.0,0.0,83.95327102803738,85,9185.093,11962.283084112149
41,2024-09-01 15:10:54,2024-09-01 15:11:32,46,38.453,0.0,44,0.2608695652173913,1.2371074256541725,6,188.20108695652175,0.06829549246934333,-3.141592653589793,0.0,0.0,83.95652173913044,83,1520.296000000002,16808.67219565218
42,2024-09-01 16:59:31,2024-09-01 16:59:33,7,3.0,0.0,7,0.0,0.0,0,181.39285714285714,-0.00015154558699295714,-0.0010608191089507,2.5944285714285718,6.864212794320576,68.57142857142857,68,106.25,12006.830571428569
43,2024-09-01 16:59:33,2024-09-01 17:01:50,153,136.954,0.0,150,0.11764705882352941,0.834622326111985,6,482.4934640522876,0.05198571547182064,-1.9245745661741473,1.678359477124183,8.576401386649618,71.20261437908496,69,12676.046999999999,21858.333248366012
44,2024-09-01 18:44:06,2024-09-01 18:51:36,904,451.521,4.2150000000001455,31,33.62721238938053,19.50419129148674,99,1640.6753318584072,0.0277945190058618,-0.19959506884043018,17.196198008849557,20.489415314573062,77.61172566371681,55,469133.641,254533.2020884956
45,2024-09-01 18:58:04,2024-09-01 19:00:57,348,173.634,0.6989999999996144,93,14.339080459770114,14.036591590367506,46,1132.1716954022988,-0.006505829026654011,-0.6092180837164458,7.510336206896552,13.365474006227164,83.35632183908046,85,97328.235,56695.73157183908
46,2024-09-01 20:15:36,2024-09-01 20:30:26,1784,891.706,9.136999999999716,416,36.98206278026906,29.77183213690386,92,1708.2232343049327,0.008398041388963854,-0.2847878685234855,13.514721973094172,17.941682813198987,84.96860986547085,70,806188.8740000001,451654.62978475343
47,2024-09-01 20:35:22,2024-09-01 20:39:23,260,129.501,0.0,257,0.06923076923076923,0.6420101340142634,6,725.175,-0.05797446750739934,-5.497787143782138,0.0,0.0,85.73846153846154,92,37911.0,21693.36480769231
48,2024-09-01 20:39:23,2024-09-01 20:42:34,281,139.997,0.5080000000007203,88,12.907473309608541,12.322974233121577,39,1328.5160142348755,0.0335268243650464,-0.7042431513027612,8.998252669039145,13.475924977139911,84.25622775800711,85,88804.938,61288.9390355872
49,2024-09-01 20:42:34,2024-09-01 20:43:00,54,26.5,0.0,52,0.2222222222222222,1.1437552625579166,6,332.7175925925926,0.05817764173314432,,0.30794444444444447,2.262920274041191,86.94444444444444,87,3026.422,3914.302925925926
4,2024-08-11 12:12:32,2024-08-11 12:19:22,822,410.506,0.39800000000013824,447,3.127737226277372,4.041138572698601,18,981.2302311435523,-0.11710683830205366,-2.0598114574489688,3.7904793187347936,6.6220540006675,86.78223844282239,84,177844.0,95227.64581265206
50,2024-09-01 21:23:30,2024-09-01 21:31:42,988,493.497,0.0,986,0.012145748987854251,0.2698159735574855,6,732.8539979757085,-0.041337713636307546,-3.5360451409250038,0.0,0.0,84.34514170040485,81,122602.87500000001,85008.89234514169
51,2024-09-01 21:38:20,2024-09-01 21:41:21,364,181.63,0.22299999999995634,233,4.3708791208791204,7.0552583439160745,24,1005.3317307692307,0.0023989995089035137,-1.296624934736066,5.426211538461538,12.968102321895842,91.29945054945055,89,70723.953,41640.28906318681
52,2024-09-01 21:41:23,2024-09-01 21:48:23,691,420.974,1.9569999999994252,144,20.319826338639654,14.037440535275378,53,1457.8563675832127,-7.896295146867953e-08,-0.49423378442822685,9.395688856729379,13.930592749756617,87.5151953690304,96,230066.79700000002,197224.69878437044
53,2024-09-01 21:48:25,2024-09-01 21:55:57,905,452.017,2.375,261,18.829834254143645,17.549922297534167,60,1312.1223756906077,-0.015973183303231258,-0.6567845303234019,10.784391160220995,19.137369381227565,89.53259668508288,91,335202.328,195377.8441624309
54,2024-09-01 22:03:52,2024-09-01 22:05:47,209,104.201,0.0,207,0.05741626794258373,0.5855265742536017,6,439.5418660287081,0.07103419623638303,-2.520063917023841,0.0,0.0,90.44497607655502,94,14097.375,9840.863985645934
55,2024-09-01 22:05:51,2024-09-01 22:07:15,169,84.0,0.0,167,0.07100591715976332,0.6507684514062829,6,523.2248520710059,0.011333280006737143,-2.537778545569835,0.0,0.0,91.97041420118343,91,14028.688,8969.464426035502
56,2024-09-01 22:15:14,2024-09-01 22:30:23,1755,907.943,0.14800000000013824,1618,0.582905982905983,2.152229251792906,13,851.0579772079772,-0.05841055119799735,-2.8632187978822925,0.5391373219373219,3.8731323898929437,88.8017094017094,93,288777.875,147324.7588831909
57,2024-09-01 22:30:23,2024-09-02 00:55:39,17088,8543.4,132.63699999999972,1376,56.165320692883896,32.169979620045595,120,1976.1506027621722,0.0006677402533379092,-0.11268566352402772,17.106833801498126,18.68513419154957,88.34609082397004,93,9295082.062,4577941.920935803
58,2024-09-02 00:55:39,2024-09-02 02:01:36,5231,2614.982,39.84400000000005,1739,55.20684381571401,45.03736327562496,126,1709.0573504110114,-0.03340717480853207,-0.5801591075748305,17.18506021793156,21.146338599720295,87.03421907857006,91,3034068.016,1666055.9462328425
59,2024-09-02 02:01:36,2024-09-02 04:23:58,17079,8543.089,159.9370000000008,947,67.79313777153229,29.975154793462494,131,2224.8761051583815,-0.0022791076376507255,-0.13360140912402285,18.593747643304642,19.8140610971252,84.76134434100358,88,10532511.922,5359792.676660109
5,2024-08-11 14:23:18,2024-08-11 14:26:41,412,205.696,0.18800000000010186,290,2.75,4.7057582368776245,17,854.4393203883495,-0.05118161850327691,-2.4585374877262662,2.3702063106796114,5.97684407391166,73.98543689320388,66,77581.781,43090.6595631068
60,2024-09-02 12:03:59,2024-09-02 12:47:26,5212,2609.658,27.187999999999192,1289,37.64888718342287,29.03117873286227,95,1713.8690042210285,-0.013056275848616242,-0.4076462029094093,13.96827359938603,19.072665692239127,79.05717574827321,34,3092523.703,1458559.4128603223
61,2024-09-02 15:09:16,2024-09-02 15:10:31,155,77.102,0.0,155,0.0,0.0,0,802.266129032258,-0.054665797251869305,-2.6413277264835426,1.367283870967742,7.448064629424809,55.55483870967742,53,24967.937,15751.47096129032
62,2024-09-02 15:10:31,2024-09-02 15:32:11,2601,1300.004,16.968000000000757,139,47.13879277201077,24.554499006599983,88,1926.5334486735871,0.001207891477655973,-0.16108252883734717,18.15302499038831,17.98925654723047,82.67589388696655,60,1783925.734,887759.608798539
63,2024-09-02 15:32:19,2024-09-02 16:03:31,3745,1871.987,11.890999999999622,2064,22.942056074766356,28.83998564400892,95,1396.3362483311082,-0.023488336081980036,-0.723179058467947,8.355831508678238,15.030811233682646,83.80961281708946,86,1548856.906,611125.1671682243
64,2024-09-03 01:37:02,2024-09-03 01:41:32,541,269.997,0.0,539,0.022181146025878003,0.364472795935722,6,683.6312384473198,-0.003730681602599337,-3.630475243702968,0.09783364140480591,0.7342430229277178,37.78558225508318,28,80028.922,44858.799763401104
65,2024-09-03 11:53:11,2024-09-03 11:54:23,146,72.499,0.0,143,0.1232876712328767,0.8541211329653356,6,847.0462328767123,0.028040086903061978,-2.1191777284753712,3.054520547945205,11.10178507561248,31.171232876712327,28,26442.187,17698.555965753425
66,2024-09-03 12:07:28,2024-09-03 13:33:32,10328,5163.482,26.402000000000044,4522,18.388749031758326,25.69615640552655,96,1314.306182223083,-0.01186463700085292,-0.5824045885035088,8.590529047250193,16.6234494162938,80.23828427575523,35,4655167.391,2525436.966150852
67,2024-09-03 13:39:02,2024-09-03 13:39:02,1,0.0,0.0,1,0.0,,0,1919.0,0.0,,23.883,,88.0,88,0.0,4785407.0
68,2024-09-03 15:13:46,2024-09-03 15:57:23,5231,2615.896,23.360000000000582,1207,32.21047600841139,28.354635037164144,92,1599.9398776524565,-0.010213732149807501,-0.400047659109148,14.565060217931562,20.376242570845605,83.05123303383674,69,3350484.297,1543806.4721431849
69,2024-09-03 15:57:23,2024-09-03 16:06:51,986,568.424,5.604999999999563,166,41.07403651115619,28.746990049186245,94,1770.0474137931035,-0.012744722580221466,-0.461046175206822,16.028196754563897,20.516670563099456,84.0182555780933,83,687576.75,3803170.8886916838
6,2024-08-11 14:27:48,2024-08-11 14:33:01,626,312.524,0.023000000000138243,624,0.019169329073482427,0.3388686307137165,6,828.2679712460064,-0.04927507956211779,-3.9272649149154546,0.2624984025559105,2.961493432036873,83.15654952076677,82,111483.172,60178.60674440894
70,2024-09-04 08:54:54,2024-09-04 08:57:18,292,145.498,0.0,290,0.0410958904109589,0.49570959696089834,6,635.1155821917808,-0.08140041489292608,-4.756004793228939,0.0,0.0,36.24657534246575,29,30151.922000000002,31236.490065068498
71,2024-09-04 09:12:01,2024-09-04 09:13:31,183,91.199,0.0,180,0.09289617486338798,0.7240786681932709,6,631.4330601092896,0.013180484931354465,-4.407654492986479,0.0,0.0,40.92896174863388,38,19835.125,12992.645644808741
72,2024-09-04 09:24:38,2024-09-04 10:04:48,4824,2411.651,18.590000000000146,1633,27.815713101160863,24.754465703119205,85,1463.6649564676618,-0.00639717886311158,-0.4345205492014103,12.621266998341625,18.113928529555288,80.84349087893864,42,2130198.266,1176729.7318951078
73,2024-09-04 10:07:06,2024-09-04 11:58:15,13328,6669.565,68.0039999999999,2747,36.81227490996399,30.39360647835869,110,1705.5443614945978,-0.008715919983734654,-0.3526527040228222,14.662781812725092,20.739724740146432,86.2577280912365,86,8363343.031,4918785.635315277
74,2024-09-04 16:05:49,2024-09-04 18:24:39,8848,8329.773,80.46100000000024,2529,33.51164104882459,29.36914180641876,103,1618.7851491862568,-0.0036532719288200587,-0.19001281817348842,12.796237341772153,18.573649189965966,86.18015370705244,45,9187420.938,5426463.048499774
75,2024-09-05 17:13:57,2024-09-05 17:14:13,33,16.0,0.0039999999999054126,31,0.12121212121212122,0.4846116845975598,2,884.3712121212121,-9.692308442612122e-06,-0.0003198461786062,4.896424242424242,14.241485030603162,31.363636363636363,31,7384.813,7001.224848484848
76,2024-09-05 17:14:13,2024-09-05 17:14:30,39,25.0,0.007999999999810825,18,1.5384615384615385,1.5016859620922545,4,1086.75,-0.0016372358821469767,-3.563845977288955,5.358923076923078,14.013786729286524,33.30769230769231,32,15634.046999999999,16712.10658974359
77,2024-09-05 20:06:25,2024-09-05 20:08:36,268,133.778,0.0430000000005748,205,1.1119402985074627,2.2607560558335202,10,845.7630597014926,0.02695459854212809,-1.6545532950951816,9.971123134328359,23.38527859973092,43.55223880597015,36,59382.109,41306.12880597015
78,2024-09-06 00:21:00,2024-09-06 00:47:16,3156,1577.669,12.011999999999716,818,27.435361216730037,22.50155700679452,78,1500.8553548795944,-0.00269014608001078,-0.3679925810279193,13.085215462610899,16.842582991460603,74.29816223067174,30,1351434.484,644628.1340104562
79,2024-09-06 01:10:20,2024-09-06 01:27:26,2056,1027.689,10.557999999999993,283,37.06857976653696,21.936685382554916,86,1802.2062256809338,0.006646806332987055,-0.21735590696764573,14.589460603112839,17.049189388138274,84.24610894941634,85,1032877.516,570066.6031741245
7,2024-08-11 14:33:01,2024-08-11 14:57:19,2914,1458.523,21.426000000000386,246,53.114275909402885,29.463989122941182,119,1815.0584248455732,-0.0043122400084353515,-0.28246722674642016,16.378356211393275,16.835351931021727,84.98798901853122,86,1411561.375,910863.188714825
80,2024-09-06 12:16:24,2024-09-06 12:16:50,60,31.501,0.01599999999962165,36,1.4666666666666666,1.863718414268533,5,980.2625,7.741394584003334e-06,,7.968983333333332,18.11478110431767,29.233333333333334,28,20358.656000000003,14985.55655
81,2024-09-06 13:19:42,2024-09-06 13:38:09,852,425.504,4.902000000000044,55,41.56220657276995,20.924398160247286,77,1855.5965375586854,-0.0235267642178756,-0.3099805947641626,16.858836854460094,20.58577523357999,88.7699530516432,91,466035.125,274625.166298122
82,2024-09-06 13:38:09,2024-09-06 13:47:00,740,369.495,4.480999999999767,146,43.77162162162162,30.329458521383895,99,1880.702027027027,-0.004861921243325826,-0.3597523121562577,15.922466216216216,18.463721277419175,85.81891891891892,93,395162.84400000004,228427.43192432434
83,2024-09-06 13:47:00,2024-09-06 13:52:46,693,346.001,1.3239999999996144,349,13.75036075036075,17.74383440949993,51,1184.7106782106782,-0.027948036190392118,-0.8335627865700771,7.1723795093795095,13.335557519657673,89.41991341991341,88,163707.0,106141.14657142857
84,2024-09-06 13:52:46,2024-09-06 13:52:52,14,6.5,0.0,12,0.8571428571428571,2.178819117607689,6,563.6071428571429,0.2243994752564138,,0.0,0.0,94.92857142857143,94,1241.2190000000119,165372.8862142857
85,2024-09-06 13:52:54,2024-09-06 13:53:16,46,22.5,0.0,44,0.2608695652173913,1.2371074256541728,6,395.2771739130435,0.06829549246934333,,0.0,0.0,93.69565217391305,95,3225.2030000000086,168258.54752173915
86,2024-09-06 13:53:16,2024-09-06 13:53:44,56,27.499,0.0,54,0.21428571428571427,1.1235380110782467,6,628.1160714285714,-0.16829960644231035,-6.283185307179586,0.0,0.0,91.875,93,4765.860000000015,172170.78405357143
87,2024-09-06 13:53:44,2024-09-06 13:54:18,68,33.502,0.0,66,0.17647058823529413,1.0212836007455943,6,383.0882352941176,-0.13859967589366734,-6.283185307179586,0.0,0.0,91.51470588235294,91,4050.9530000000086,177227.90697058817
88,2024-09-06 13:54:18,2024-09-06 13:55:18,122,60.5,0.00800000000072032,108,0.5327868852459017,1.5276213142747732,6,487.80737704918033,0.10300303782261616,-0.43790310932537735,0.7797704918032787,3.9997755655773757,92.48360655737704,92,9551.125,184615.12795081973
89,2024-09-06 23:05:06,2024-09-07 01:04:12,13835,6921.145,86.83599999999933,815,45.32265992049151,25.98193293340263,103,1907.3626852186483,0.0014640274816748173,-0.17005613471957753,18.133039465124686,18.379983763993952,83.73762197325624,32,8484804.281,4058206.3654089626
8,2024-08-11 14:59:41,2024-08-11 15:04:53,628,313.501,0.027000000000043656,625,0.027070063694267517,0.3923913698194292,6,799.7209394904459,-0.031105798790615764,-3.4359371437865414,0.0,0.0,90.27866242038216,89,105303.516,56093.04010509555
90,2024-09-07 01:04:12,2024-09-07 02:26:02,9815,4908.079,118.29300000000057,60,87.35934793683138,22.742535126872312,134,2578.1414416709117,0.0007007328164642825,-0.07952705177779186,27.191138461538465,18.8075834852433,87.01854304635762,94,10380554.297,5202620.689773306
91,2024-09-07 07:51:52,2024-09-07 08:14:23,2708,1353.608,8.96100000000024,843,23.823485967503693,29.05720652332644,93,1469.832440915805,-0.005469353785133077,-0.5789680763542152,11.744002584933531,16.90206851485602,82.15509601181684,40,1021019.672,653834.5040738552
92,2024-09-07 13:27:11,2024-09-07 13:43:59,2016,1009.488,13.528000000000247,198,48.392361111111114,28.5828962232092,100,1980.9413442460318,-0.0032173546995263418,-0.2981462869355674,16.33324107142857,18.761986694695572,78.94642857142857,50,1287127.109,691929.9288090278
93,2024-09-07 18:08:15,2024-09-07 18:31:29,2792,1395.506,6022.652,591,25.398638968481375,23.30714422642633,87,1470.8139326647565,-0.009274963448726956,-0.44248566340945267,13.27761676217765,20.79743954719064,84.24820916905445,65,1294297.906,901795.4935537248
94,2024-09-07 21:30:16,2024-09-07 21:48:30,2139,1095.104,14.886999999999716,219,50.34361851332398,27.610179319493405,101,1742.6962365591398,0.007482584008279054,-0.23162759291688353,17.641253389434315,18.703983875103408,78.52454417952315,50,1111531.938,620108.552546517
95,2024-09-07 21:48:30,2024-09-07 21:48:56,53,26.0,0.0,51,0.22641509433962265,1.1542814853665828,6,320.75,0.010965936621020965,-2.8509953331327376,0.0,0.0,86.83018867924528,86,2841.9530000000004,3702.042509433962
96,2024-09-08 08:09:00,2024-09-08 08:26:22,2088,1043.495,12.324999999999818,294,42.66427203065134,29.973056537577648,102,1651.760296934866,0.004927567126523968,-0.323928953568633,15.822240900383141,17.921968829173597,76.30172413793103,35,1020328.203,639566.0857313218
97,2024-09-08 09:22:17,2024-09-08 09:39:11,2032,1015.488,13.465000000000146,180,47.87204724409449,25.749070647959613,86,1668.1849163385828,0.0009546066102748689,-0.16807208220524944,16.780958661417323,20.834252966800847,82.13041338582677,74,1080459.25,517497.6970068898
98,2024-09-08 09:39:13,2024-09-08 09:40:15,128,63.499,0.03499999999985448,97,2.109375,4.860631459900697,21,908.552734375,0.018208692836822055,-1.5711841777397846,4.357390625,10.802649671490343,86.6875,86,28752.0,1116941.505859375
99,2024-09-08 09:52:54,2024-09-08 09:59:42,820,409.75,4.512000000000626,59,39.68658536585366,21.581898206746747,74,1740.235975609756,0.024066965618076405,-0.12318469514751723,16.557199999999998,20.841701382896357,83.46341463414635,90,457290.032,266054.9048780488
9,2024-08-11 15:05:46,2024-08-11 15:32:01,3146,1575.452,20.625,637,47.29942784488239,34.16294043078839,111,1878.914971392244,-0.0032624829694442047,-0.39410296444977405,15.561965670692942,16.4223456373771,86.51207883026065,95,1515583.656,925951.6177355371
