Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE,slope
0,287.937,332.99155,332.99155,287.937,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
0,648.39,629.187,296.1955,360.453,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
0,1038.828,1130.9269,501.73984,390.4380000000001,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
0,2429.0,2007.6862,876.7593,1390.172,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
1,4190.5779999999995,3674.0151,1666.3289,1761.5779999999995,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
7,6730.187,7010.023,3336.0078,2539.6090000000004,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
17,10441.171,13823.565,6813.5425,3710.9840000000004,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
27,19570.718,24312.914,10489.348,9129.546999999999,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
37,20527.484,26291.613,1978.6982,956.7659999999996,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
38,24945.062,31528.307,5236.694,4417.578000000001,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
44,34714.32800000001,45186.324,13658.018,9769.266000000003,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
56,49278.96800000001,59664.016,14477.692,14564.64,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
66,65697.546,74765.5,15101.484,16418.577999999994,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
73,81206.84300000001,87982.87,13217.369,15509.297000000006,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
77,83848.046,89709.65,1726.7805,2641.202999999994,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
70,83848.046,90101.17,391.51953,0.0,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
61,83848.046,90273.945,172.7764,0.0,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
46,84395.046,90452.664,178.71587,547.0,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
31,85153.71800000001,90808.49,355.8268,758.6720000000059,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
20,87061.60900000001,93287.266,2478.7764,1907.8910000000033,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
25,91606.70300000001,97689.61,4402.3423,4545.093999999997,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
33,100458.171,105844.63,8155.0205,8851.467999999993,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
43,109823.84300000001,114126.49,8281.858,9365.672000000006,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
49,113252.765,118425.9,4299.4087,3428.9219999999914,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
53,122787.96800000001,126066.375,7640.4736,9535.203000000009,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
59,134942.14,138424.84,12358.474,12154.172000000006,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
67,150829.968,152691.97,14267.117,15887.82799999998,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
76,164563.968,165685.77,12993.791,13734.0,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
81,167562.78100000002,168223.9,2538.134,2998.8130000000237,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
82,180782.0,179084.28,10860.383,13219.218999999983,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
87,191843.203,192637.61,13553.324,11061.203000000009,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
92,206077.953,206850.22,14212.6045,14234.75,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
97,222329.90600000002,221703.58,14853.362,16251.953000000009,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
102,235661.046,236058.45,14354.876,13331.139999999985,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
106,250940.171,249351.28,13292.828,15279.125,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
109,267718.03099999996,264001.97,14650.679,16777.859999999986,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
113,281926.37399999995,277962.88,13960.8955,14208.342999999993,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
116,297131.593,291882.16,13919.286,15205.219000000041,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
119,314052.687,305214.47,13332.317,16921.093999999983,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
121,323524.87399999995,312403.84,7189.368,9472.186999999976,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
121,323890.5,312803.25,399.40756,365.6260000000475,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
109,323890.5,312895.0,91.750824,0.0,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
101,323890.5,312861.88,-33.13964,0.0,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
95,325399.187,313221.03,359.1427,1508.6869999999763,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
92,338408.12399999995,321539.28,8318.254,13008.936999999976,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
97,350657.15599999996,330992.0,9452.703,12249.032000000007,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
100,363594.87399999995,335012.2,4020.1824,12937.717999999993,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
101,368335.187,338391.75,3379.563,4740.313000000024,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
102,379415.437,343330.4,4938.6665,11080.25,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
104,383346.0,347526.12,4195.706,3930.5630000000237,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
105,386797.5,351806.2,4280.051,3451.5,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
106,389728.687,353743.16,1936.9581,2931.1869999999763,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
105,389785.25,353897.12,153.95975,56.56300000002375,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
98,389785.25,353905.12,7.9874506,0.0,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
90,389785.25,353944.72,39.60494,0.0,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
85,391518.12399999995,354313.53,368.8096,1732.8739999999525,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
84,395063.187,355986.2,1672.6564,3545.0630000000237,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
84,398658.03099999996,360770.03,4783.8496,3594.8439999999828,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
86,412296.968,374096.53,13326.488,13638.937000000034,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
92,427132.937,388859.66,14763.111,14835.968999999983,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
98,440565.5,403994.75,15135.098,13432.563000000024,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
104,455532.25,418947.3,14952.563,14966.75,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
109,471900.343,434671.56,15724.254,16368.092999999993,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
114,485642.937,450550.25,15878.683,13742.593999999983,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
119,489503.187,453960.22,3409.9814,3860.25,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
116,490423.937,454446.94,486.7298,920.75,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
113,495670.093,454453.38,6.4238906,5246.156000000017,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
104,495913.812,454441.1,-12.290273,243.71899999998277,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
90,498366.0,455890.28,1449.177,2452.1880000000237,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
89,510274.593,468936.34,13046.049,11908.592999999993,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
95,524353.5619999999,484091.5,15155.157,14078.968999999983,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
101,540143.4999999999,498148.4,14056.915,15789.937999999966,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
105,554091.9369999999,512999.1,14850.702,13948.437000000034,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
110,569139.5619999999,528436.94,15437.818,15047.625,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
115,586419.1869999999,544303.75,15866.82,17279.625,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
120,600467.9999999999,558892.7,14588.938,14048.812999999966,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
123,609069.4369999999,566243.9,7351.206,8601.437000000034,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
123,610029.0619999999,567078.7,834.80255,959.625,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
121,611276.3119999999,567159.6,80.93839,1247.25,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
117,611543.4369999999,567142.9,-16.721674,267.125,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
106,611543.4369999999,567140.0,-2.876725,0.0,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
97,611543.4369999999,567176.2,36.184845,0.0,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
87,611543.4369999999,567247.8,71.63074,0.0,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
78,612858.1869999999,567441.5,193.70305,1314.75,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
75,617907.874,570083.0,2641.4688,5049.6870000000345,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
77,619769.6869999999,572469.2,2386.215,1861.8129999999655,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
77,630556.0619999999,581674.0,9204.844,10786.375,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
82,641931.5619999999,594867.56,13193.57,11375.5,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
88,655524.5619999999,607836.06,12968.528,13593.0,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
93,671119.1869999999,622070.2,14234.138,15594.625,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
99,684829.9999999999,636486.44,14416.247,13710.812999999966,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
104,699112.2499999999,648460.2,11973.768,14282.25,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
107,699496.374,648992.94,532.73474,384.1240000000689,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
106,701679.4369999999,649022.9,29.942951,2183.0629999999655,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
105,708653.124,654167.4,5144.5073,6973.6870000000345,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
107,723470.0619999999,664837.75,10670.351,14816.937999999966,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
111,734268.3119999999,672775.3,7937.5454,10798.25,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
113,738176.9999999999,676563.7,3788.379,3908.6879999999655,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
114,740978.4369999999,678712.44,2148.746,2801.4370000000345,971.3037348624795,2591989.579981012,59.118658301764384,1.6587677725119108
114,744491.8119999999,680893.7,2181.241,3513.375,971.3037348624795,2591989.579981012,59.118658301764384,0.0
114,747189.4369999999,683815.94,2922.235,2697.625,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
114,755420.2499999999,689739.6,5923.6855,8230.812999999966,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
116,764022.5619999999,693372.25,3632.6418,8602.312000000034,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
116,764172.3119999999,693826.4,454.1296,149.75,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
106,764172.3119999999,693956.7,130.29831,0.0,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
93,764172.3119999999,694076.56,119.87915,0.0,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
81,764172.3119999999,694219.56,143.02852,0.0,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
70,764172.3119999999,694397.0,177.44182,0.0,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
60,764433.3119999999,695083.1,686.14874,261.0,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
59,767915.9369999999,698453.9,3370.7556,3482.625,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
61,776842.3119999999,707488.1,9034.223,8926.375,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
67,785423.5619999999,717236.8,9748.678,8581.25,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
72,796112.4999999999,727289.7,10052.855,10688.937999999966,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
77,809872.7499999999,740211.4,12921.689,13760.25,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
84,822597.1869999999,753498.6,13287.231,12724.437000000034,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
90,837362.5619999999,767493.7,13995.034,14765.375,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
96,854674.0619999999,782235.56,14741.865,17311.5,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
102,867885.7499999999,796669.1,14433.575,13211.687999999966,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
106,882012.874,810852.5,14183.402,14127.124000000069,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
110,882718.6869999999,812058.94,1206.467,705.8129999999655,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
108,883459.6869999999,812409.44,350.5279,741.0,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
107,886712.9369999999,815632.3,3222.9006,3253.25,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
107,898243.624,823849.7,8217.375,11530.687000000034,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
110,901073.9999999999,824501.1,651.418,2830.375999999931,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
107,901078.1869999999,824620.7,119.55706,4.187000000034459,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
100,904009.124,825430.6,809.9197,2930.9370000000345,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
100,912737.4999999999,829216.8,3786.207,8728.375999999931,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
102,913067.6869999999,830964.6,1747.8224,330.18700000003446,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
101,916857.2499999999,832975.7,2011.068,3789.5629999999655,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
101,922024.374,835350.7,2375.0095,5167.124000000069,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
102,923088.2499999999,836227.1,876.43787,1063.875999999931,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
100,926173.5619999999,838168.44,1941.3182,3085.3120000000345,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
100,933641.4999999999,842036.3,3867.853,7467.9379999999655,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
102,936205.1869999999,842633.1,596.7884,2563.6870000000345,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
100,941036.1869999999,842694.4,61.229523,4831.0,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
99,942568.374,843059.1,364.7436,1532.1870000000345,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
98,952434.0619999999,849937.9,6878.7476,9865.687999999966,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
101,964615.8119999999,863557.4,13619.517,12181.75,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
106,976721.5619999999,877097.94,13540.573,12105.75,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
110,990360.5619999999,890413.3,13315.403,13639.0,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
114,996531.6869999999,899330.1,8916.801,6171.125,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
116,998720.124,904862.2,5532.0356,2188.4370000000345,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
117,1010890.3119999999,918142.94,13280.742,12170.187999999966,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
121,1026413.624,932736.1,14593.207,15523.312000000034,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
125,1040380.1869999999,947856.06,15119.959,13966.562999999966,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
129,1055389.937,960849.0,12992.92,15009.75,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
132,1059341.937,961269.2,420.18765,3952.0,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
124,1059341.937,961399.44,130.22644,0.0,971.3037348624795,2591989.579981012,59.118658301764384,0.4022754977652492
