Speed,Actual,Predicted,2,,,
12.97739215,325246.8751,317524.5,,,,
14.24260232,325915.385,318191.8,,,,
13.89836836,326219.8724,318792.3,,,,
13.60170077,326494.1305,319342,,,,
13.71204369,326823.4184,319843.06,,,,
13.94731748,327244.2456,320285.5,,,,
14.02986726,327581.3385,320653.72,,,,
13.70436947,327891.0588,320936.34,,,,
12.23167865,328094.6055,321142.8,,,,
9.677889934,328324.988,321286.7,,,,
7.89332135,328504.0975,321396.62,,,,
4.864836836,328730.0313,321498.38,,,,
1.104327987,328923.7363,321614.5,,,,
0.015486726,329157.7934,321763.4,,,,
0,329333.7934,321953.7,,,,
0,329528.4303,322183.03,,,,
0,329705.3108,322444.5,,,,
0,329887.7985,322729.72,,,,
0,330075.2305,323031.2,,,,
0,330230.5928,323341.88,,,,
0,330409.9748,323657.5,,,,
0,330567.354,323973.2,,,,
0,330752.7606,324284.22,,,,
0,330919.7023,324585.8,,,,
0,331117.7564,324873.62,,,,
0,331283.9127,325144.4,,,,
0,331468.5283,325394.38,,,,
0,331643.9206,325620.4,,,,
0,331815.7929,325821.94,,,,
0,332008.4903,325999.22,,,,
0,332173.4266,326156.5,,,,
0,332363.633,326303.47,,,,
0,332529.7739,326455.62,,,,
0,332716.6305,326637.03,,,,
0,332888.7204,326879.66,,,,
1.079300332,333150.2774,327220.03,,,,
2.993501106,333452.0794,327693.1,,,,
5.901341261,334026.6153,328307.8,,,,
8.097483407,334643.3063,329049.44,,,,
10.48561947,335434.3097,329889.1,,,,
13.76472622,336524.3803,330773.4,,,,
17.05565542,337650.9504,331681.5,,,,
19.94669524,338718.6737,332600.3,,,,
22.81747788,339811.9275,333513.06,,,,
25.29860343,340941.755,334378,,,,
27.45810288,342061.8919,335173.22,,,,
29.26707688,342978.7062,335934.62,,,,
30.77039546,343976.7511,336673.75,,,,
31.64926715,344715.8804,337390.62,,,,
31.98824668,345345.7535,338081.4,,,,
31.96792035,345836.0524,338744.12,,,,
31.71370299,346279.719,339380.6,,,,
31.40936117,346731.911,339996.72,,,,
31.04549226,347125.4047,340601.4,,,,
30.84243639,347613.0572,341204.84,,,,
30.83897954,348095.1374,341816.06,,,,
30.91779591,348700.3339,342441.16,,,,
30.98783186,349195.7022,343083.7,,,,
31.08939436,349835.4693,343745.72,,,,
31.18549502,350339.3411,344428.5,,,,
31.25,350940.0961,345133.06,,,,
31.31132467,351448.3338,345860.5,,,,
31.37527655,352047.6384,346611.94,,,,
31.45084347,352559.8234,347388.06,,,,
31.5,353137.5874,348188.25,,,,
31.56775442,353688.3966,349009.72,,,,
31.62541482,354229.7313,349846.22,,,,
31.73451327,354790.1991,350686.94,,,,
31.78595133,355323.1276,351515.53,,,,
31.80199115,355899.3827,352310.06,,,,
31.58960177,356352.0967,353044.38,,,,
30.57432246,356785.2095,353692.38,,,,
27.84243639,357004.2175,354235.78,,,,
25.78373894,357038.6719,354673.22,,,,
23.43743086,357038.6719,355008.22,,,,
21.00311117,357089.238,355252.4,,,,
18.84817478,357358.9599,355434.62,,,,
15.95506084,357653.4701,355587.28,,,,
11.63917312,357829.7604,355729.47,,,,
7.279245022,358016.9811,355882.28,,,,
3.591122788,358199.3861,356065.2,,,,
0.953055863,358425.1828,356291.12,,,,
0.014380531,358637.9534,356565.72,,,,
0,358863.572,356886.97,,,,
0,359057.203,357245.4,,,,
0,359268.2564,357628.16,,,,
0,359431.4303,358023.8,,,,
0,359645.6043,358422.62,,,,
0,359827.4638,358817.1,,,,
0,360014.4125,359202.78,,,,
0,360180.7933,359578.38,,,,
0,360358.0318,359941.9,,,,
0,360543.0411,360291.53,,,,
0,360704.5572,360624.9,,,,
0,360896.7637,360940.3,,,,
0,361074.0624,361235.78,,,,
0,361237.2125,361510.75,,,,
0,361427.0326,361764.97,,,,
0,361587.3438,361998.28,,,,
0,361783.9468,362212.47,,,,
0,361937.2666,362411.75,,,,
0,362134.9816,362604.62,,,,
0,362294.8269,362804.22,,,,
0,362484.9455,363030.1,,,,
0.524059735,362677.1034,363307.84,,,,
2.101493363,362929.4165,363663.2,,,,
3.717436394,363212.3897,364115.44,,,,
5.909015487,363720.5163,364660.97,,,,
7.469648783,364205.8883,365285.47,,,,
9.170353982,364783.2373,365966.28,,,,
10.95865597,365499.1997,366668.56,,,,
13.10944414,366285.5358,367370.6,,,,
15.13087666,367175.9115,368071.66,,,,
17.36601217,367948.8742,368767.03,,,,
19.2685979,368811.8551,369468.38,,,,
21.24557522,369605.654,370165.5,,,,
23.09796737,370609.3171,370833.22,,,,
24.76659292,371427.2548,371459.06,,,,
26.17194414,372231.4385,372097.44,,,,
27.51769912,372976.4029,372787.5,,,,
29.01852876,373859.0509,373554.2,,,,
31.12002212,374922.2716,374407.2,,,,
33.38723728,376188.1124,375337.66,,,,
35.76355088,377425.818,376319.2,,,,
37.9237417,378820.5101,377312.28,,,,
39.77433628,380030.4577,378278.03,,,,
41.41067478,381417.9798,379216.66,,,,
43.08261892,382569.9764,380159.22,,,,
44.71570796,384007.3715,381118.66,,,,
46.52482024,385361.5632,382095.1,,,,
48.21010785,386828.8584,383077.6,,,,
48.94628042,387881.3314,384050.25,,,,
49.00829646,388538.3562,385001.97,,,,
48.94634956,389180.1554,385929.94,,,,
48.87790376,389859.7406,386836.62,,,,
48.8653208,390569.9704,387726.72,,,,
48.80496405,391251.8191,388604.75,,,,
48.73064159,391933.0095,389473.6,,,,
48.63163717,392635.5451,390333.2,,,,
48.62285675,393279.2088,391179.9,,,,
48.52329923,394016.6799,392006,,,,
48.47199945,394684.9298,392800.34,,,,
47.98555033,395290.0774,393550.03,,,,
46.67249723,395542.8059,394245.88,,,,
45.15555863,395572.4531,394886.12,,,,
43.71909569,395572.4531,395475.38,,,,
42.16212666,395572.4531,396021.5,,,,
40.72946626,395572.4531,396534.5,,,,
39.34195243,395572.4531,397025.25,,,,
37.82376936,395572.4531,397505.44,,,,
36.40445243,395572.4531,397988.1,,,,
35.16136615,395626.9575,398487.3,,,,
34.33420907,396070.6618,399016.72,,,,
33.72130808,396479.3856,399587.06,,,,
33.48783186,396909.7219,400205.78,,,,
33.55420354,397354.1279,400875.97,,,,
33.70962389,397943.1975,401595.62,,,,
33.88129148,398457.12,402358.47,,,,
34.14733131,399074.2606,403154.4,,,,
34.47082412,399625.1397,403969.12,,,,
34.68120852,400219.941,404784,,,,
34.84298949,400788.072,405576.66,,,,
34.97676991,401339.1499,406321.3,,,,
34.49937777,401736.1893,406990.6,,,,
32.55475664,401942.6513,407561.94,,,,
29.95305586,401972.2813,408025.97,,,,
28.0528208,402115.9357,408390.84,,,,
25.4417865,402450.5615,408675.84,,,,
22.47255254,402654.0326,408900.38,,,,
19.41385509,402780.2631,409094.4,,,,
16.22289823,402929.5487,409281.78,,,,
12.60778485,403063.8874,409477.75,,,,
9.17871958,403206.7854,409692.06,,,,
6.107508296,403355.0949,409932.28,,,,
3.479327987,403552.9701,410203.3,,,,
1.167035398,403744.8675,410506.94,,,,
0.021017699,403974.117,410843.25,,,,
0,404155.2139,411209.16,,,,
0,404349.6249,411596.5,,,,
0,404510.154,411996.06,,,,
0,404699.4336,412399.72,,,,
0,404870.335,412800.72,,,,
0,405054.0021,413194.16,,,,
0,405228.536,413577,,,,
0,405415.7829,413947.62,,,,
0,405575.6464,414305.8,,,,
0,405765.3386,414652.47,,,,
0,405934.3554,414987.97,,,,
0,406124.8056,415313.2,,,,
0,406299.2226,415628.72,,,,
0,406474.1648,415935.9,,,,
0,406648.2084,416235.6,,,,
0,406815.7105,416527.4,,,,
0,406996.2059,416810.38,,,,
0,407159.4083,417083.6,,,,
0,407340.8386,417345.25,,,,
0,407507.8602,417593.2,,,,
0,407680.8046,417825.94,,,,
0,407862.6712,418042.22,,,,
0,408016.7243,418242.88,,,,
0,408200.2168,418431.53,,,,
0,408364.4605,418614.78,,,,
0,408550.661,418803.3,,,,
0,408710.999,419014.84,,,,
0,408906.5409,419272.72,,,,
0.863938053,409103.4953,419603.22,,,,
2.551161504,409378.2998,420030.22,,,,
5.118570243,409810.0676,420555.38,,,,
7.082204093,410333.2272,421157.22,,,,
8.799294801,410859.4288,421809.53,,,,
10.46881914,411502.3725,422472.78,,,,
12.34665376,412190.3879,423114.47,,,,
14.02198562,412889.3107,423741.9,,,,
15.21266593,413501.3659,424363.4,,,,
16.62831858,414121.5357,424994.44,,,,
18.2909292,414801.6099,425653.03,,,,
19.84354259,415585.9234,426336.47,,,,
21.38938053,416363.1723,427026.34,,,,
22.85985896,417201.5402,427693.78,,,,
24.29611449,417990.2028,428320.16,,,,
25.63440265,418773.0382,428950.94,,,,
26.98561947,419514.5538,429626.38,,,,
28.46570796,420430.018,430370.34,,,,
30.43293695,421439.5584,431191.1,,,,
32.58496958,422639.5297,432079.38,,,,
34.90230918,423901.9784,433009.53,,,,
37.03525996,425176.8725,433943.5,,,,
38.92339602,426573.8285,434840.75,,,,
40.49115044,427765.5744,435688.25,,,,
41.95519912,429135.9183,436529.38,,,,
43.66440819,430337.8927,437394.3,,,,
45.10094027,431690.6303,438305.9,,,,
46.6196073,432995.9663,439282.28,,,,
48.12907909,434320.6457,440337.78,,,,
49.53332412,435761.3498,441483.38,,,,
51.0492948,437095.1373,442725.62,,,,
52.53954646,438714.8308,444064.28,,,,
54.38779038,440315.8833,445489,,,,
56.79355642,442716.6012,446972.78,,,,
59.44192478,445035.6659,448468.1,,,,
62.01908186,447783.8913,449909.56,,,,
64.65113385,450369.2797,451229.56,,,,
66.01362002,452263.1882,452407.12,,,,
66.63723728,453623.6597,453490.1,,,,
67.27378319,454855.0426,454506.12,,,,
67.81346792,456287.26,455469.16,,,,
68.23900719,457485.8601,456380.62,,,,
68.69952987,458770.2948,457232.34,,,,
69.08248064,459931.7608,458011.5,,,,
69.19054204,461029.2879,458721.72,,,,
69.32024336,462003.4093,459409.38,,,,
69.44365321,462985.7087,460103.03,,,,
69.5474281,463956.4141,460818.25,,,,
69.63965708,464921.9206,461561.38,,,,
69.54480088,465730.2412,462332.9,,,,
69.43017146,466503.2157,463130.97,,,,
69.21397954,467292.5235,463952.84,,,,
69.11946903,468082.0467,464795.9,,,,
69.0595271,468885.1681,465657.66,,,,
69.06457412,469809.3165,466535.78,,,,
69.07646571,470637.6384,467427.97,,,,
69.10073285,471616.0607,468332.06,,,,
69.14283739,472391.4811,469246.34,,,,
69.16931692,473357.5297,470169.44,,,,
69.12665929,474128.0358,471100.47,,,,
69.15403761,475076.0451,472039.12,,,,
69.17920354,475879.2829,472985.2,,,,
69.21605365,476813.354,473938.47,,,,
69.22296737,477638.4986,474898.78,,,,
69.24350111,478541.5672,475865.88,,,,
69.2753042,479391.315,476839.44,,,,
69.28871681,480277.1612,477818.94,,,,
69.32252489,481124.6634,478803.84,,,,
69.32909292,482000.3738,479793.4,,,,
69.33953263,482889.2955,480786.9,,,,
69.3803927,483717.1676,481783.62,,,,
69.37389381,484641.9074,482782.84,,,,
69.39394358,485408.9288,483784.12,,,,
69.33144358,486299.0389,484787.44,,,,
69.28387721,487079.1374,485793.34,,,,
69.21902655,487950.9548,486802.9,,,,
69.21349558,488735.9793,487817.56,,,,
69.16019082,489580.6532,488838.72,,,,
69.10813053,490396.9275,489867.9,,,,
69.08953263,491250.0726,490906.47,,,,
69.03443031,492040.212,491955.25,,,,
69.02053374,492945.7319,493014.47,,,,
68.98126383,493680.3155,494083.22,,,,
68.92989491,494575.6315,495159.2,,,,
68.9092229,495357.8227,496238.38,,,,
68.87403208,496205.7915,497314.6,,,,
68.83531527,496996.3944,498379.4,,,,
68.79487002,497852.5712,499422.06,,,,
68.79784292,498653.7395,500429.75,,,,
68.76431139,499472.1962,501388.16,,,,
68.7168833,500292.1388,502282.9,,,,
68.21868086,501005.8993,503101.78,,,,
66.66599834,501179.182,503840.06,,,,
64.24937777,501182.9375,504505.97,,,,
61.38502489,501182.9375,505122.78,,,,
58.14083241,501182.9375,505725.5,,,,
54.78456858,501182.9375,506348.06,,,,
52.84748341,501182.9375,506994.66,,,,
51.54383296,501182.9375,507666.56,,,,
50.29514657,501182.9375,508365.8,,,,
49.47759956,501499.1607,509094.5,,,,
48.97580199,502041.7497,509853.06,,,,
48.65313883,502500.0754,510639.4,,,,
48.30600111,502914.1856,511449.7,,,,
48.0234375,503387.172,512279.78,,,,
47.81512721,503842.6525,513125.84,,,,
47.83559181,504540.6191,513984.2,,,,
47.80648507,505089.2146,514850.88,,,,
47.76064712,505666.4712,515722.6,,,,
47.85889104,506267.1131,516596.94,,,,
48.00131361,506940.2071,517471.72,,,,
48.10246128,507575.4491,518345,,,,
48.23333794,508213.5708,519215.38,,,,
48.36919248,508885.6144,520081.94,,,,
48.53187223,509530.2259,520944.1,,,,
48.65334624,510187.7803,521801.6,,,,
48.78042035,510828.1589,522654.53,,,,
48.88827434,511471.7638,523503.22,,,,
49.00829646,512110.1191,524348.06,,,,
49.12493086,512738.3915,525189.3,,,,
49.2753042,513414.5144,526027,,,,
49.37437777,514053.4621,526860.6,,,,
49.46314989,514697.5877,527689.5,,,,
49.59782909,515343.5156,528512.6,,,,
49.6610896,515949.1134,529328.75,,,,
49.64311394,516537.1421,530136.75,,,,
49.57307799,517070.9029,530936.1,,,,
49.45526825,517618.6744,531727.06,,,,
49.33130531,518075.2069,532510.4,,,,
49.1899198,518640.7425,533287.3,,,,
49.08884126,519133.7544,534059.25,,,,
48.95084347,519638.336,534827.44,,,,
48.89477323,520166.0867,535592.94,,,,
48.80842091,520670.4712,536356.5,,,,
48.71916482,521202.3359,537118.7,,,,
48.61303927,521708.0983,537880.1,,,,
48.54652931,522239.6536,538641.56,,,,
48.44738662,522756.0973,539403.7,,,,
48.38862002,523269.6247,540167.44,,,,
48.37949392,523841.5003,540933.75,,,,
48.36780973,524390.5355,541703.4,,,,
48.33559181,524960.094,542477.1,,,,
48.31830752,525501.7745,543255.75,,,,
48.44081858,526119.8487,544039.75,,,,
48.61449115,526800.016,544828.5,,,,
48.77717091,527406.8761,545620.44,,,,
48.8731333,528045.2107,546413.6,,,,
48.933974,528630.9511,547206.4,,,,
49.0083656,529249.8498,547997.3,,,,
48.99827157,529792.4339,548785.5,,,,
48.9404729,530353.3606,549570.94,,,,
48.87638274,530841.7211,550354.25,,,,
48.87278761,531405.47,551136.4,,,,
48.87230365,531915.2037,551918.06,,,,
48.82791759,532500.5394,552699.7,,,,
48.84202157,532994.027,553481.3,,,,
48.79618363,533608.8964,554262.5,,,,
48.77143252,534099.9017,555042.56,,,,
48.78698838,534695.0744,555820.3,,,,
48.79680586,535205.8522,556594.25,,,,
48.76873617,535798.4732,557362.8,,,,
48.77212389,536314.6681,558124.8,,,,
48.77191648,536917.2046,558879.56,,,,
48.77143252,537439.0118,559627.5,,,,
48.77309181,538013.8544,560370.75,,,,
48.78387721,538548.8785,561113.56,,,,
48.76845962,539109.8908,561863.06,,,,
48.76555586,539655.3917,562629.56,,,,
48.9200083,540266.2864,563426.4,,,,
49.61373064,541207.5725,564268.44,,,,
50.42173673,542150.0101,565169.25,,,,
51.35142423,543247.2037,566140.9,,,,
52.53947732,544260.6261,567194.06,,,,
54.0775719,545862.9611,568335.5,,,,
55.80365044,547449.1285,569565.56,,,,
57.67215155,549274.6144,570877.2,,,,
59.5342229,551039.9094,572255.3,,,,
61.49681969,553012.7889,573676.8,,,,
63.38025442,554910.0087,575110.44,,,,
65.43431969,557081.0377,576517.75,,,,
67.25421737,559065.6177,577855.06,,,,
68.61615044,560995.9917,579078.8,,,,
68.86255531,562084.8999,580163.7,,,,
68.94227046,563012.487,581139.6,,,,
69.07750277,563903.3988,582049.8,,,,
69.23036504,564925.9617,582925.75,,,,
69.2831167,565881.5827,583789.94,,,,
69.46750553,566855.5412,584657.1,,,,
69.51728429,567809.0709,585535.5,,,,
69.51597069,568671.3249,586429,,,,
69.52302268,569520.3183,587339.2,,,,
69.47967367,570285.1421,588266.1,,,,
69.43957412,571203.5857,589209.44,,,,
69.37050608,571974.3512,590168.56,,,,
69.33974004,572855.1387,591143.1,,,,
69.34693031,573662.7371,592132.56,,,,
69.49018252,574710.658,593135.75,,,,
69.65611173,575557.7689,594150.44,,,,
69.81892976,576658.3673,595173.3,,,,
70.03650442,577567.6673,596200.5,,,,
70.24688883,578650.8182,597227.6,,,,
70.27433628,579522.3744,598250.56,,,,
70.17249723,580355.3744,599266.9,,,,
70.04618363,581081.6073,600276.1,,,,
69.93127765,581870.3545,601279.3,,,,
69.88357301,582683.0996,602278.25,,,,
69.81236173,583530.5407,603274.7,,,,
69.70340155,584321.8215,604270.6,,,,
69.5878042,585077.2275,605268.2,,,,
69.48396018,585897.6981,606269.6,,,,
69.41516869,586680.9643,607276.75,,,,
69.3857854,587552.889,608290.9,,,,
69.43639381,588336.6166,609312.5,,,,
69.46487832,589284.1777,610341.2,,,,
69.44676438,590052.3432,611376,,,,
69.51839049,590988.8067,612415.7,,,,
69.51272124,591746.3507,613458.6,,,,
69.52309181,592692.0426,614503.25,,,,
69.52150166,593458.7203,615548,,,,
69.51769912,594314.9852,616591.5,,,,
69.45962389,595082.3761,617632.75,,,,
69.42851217,595933.9743,618671.25,,,,
69.37237279,596706.911,619706.9,,,,
69.30461836,597562.8418,620739.8,,,,
69.23935288,598298.5335,621770.9,,,,
69.19434458,599170.8406,622801.3,,,,
69.10571073,599881.3707,623833.1,,,,
69.00636062,600723.7488,624869.25,,,,
68.95374723,601425.2976,625913.6,,,,
68.91482301,602313.9367,626970.94,,,,
68.97441925,603072.5481,628046.4,,,,
69.07549779,604041.1792,629145.3,,,,
69.27281527,604958.4448,630273.06,,,,
69.5878042,606008.6358,631434.5,,,,
70.12154314,607174.2348,632633.5,,,,
70.68667035,608406.992,633872.4,,,,
71.18300608,609544.2829,635152.94,,,,
71.73409845,610826.4887,636477.2,,,,
72.31471239,612011.1462,637847.25,,,,
73.08337942,613442.1965,639264.94,,,,
74.01126936,614900.555,640730.5,,,,
74.97020188,616829.4273,642241.75,,,,
76.07452987,618656.7058,643794.06,,,,
77.26541759,620608.0288,645380.75,,,,
78.42892699,622481.0336,646994.06,,,,
79.12292588,624178.3132,648627.4,,,,
79.76673119,625691.589,650278.06,,,,
80.39933628,627260.2188,651947.2,,,,
81.11725664,629026.5514,653638.44,,,,
81.88066925,630588.2768,655356.8,,,,
82.5967229,632428.8989,657108.25,,,,
83.24972345,633992.5295,658899.3,,,,
83.98707135,635884.8292,660736.8,,,,
84.87679757,637842.4512,662626.4,,,,
85.97642423,639935.3982,664570.9,,,,
87.0204646,642176.2658,666570.25,,,,
87.98727876,644215.2972,668622.4,,,,
88.97324392,646526.2656,670724.3,,,,
89.8515625,648619.9328,672872.4,,,,
90.65763274,650694.1243,675063.3,,,,
91.33012998,652629.0408,677294.5,,,,
91.99239491,654727.771,679563.1,,,,
92.80593197,656813.753,681865,,,,
93.65147954,659305.9723,684192.2,,,,
94.67464049,661538.8682,686532.7,,,,
95.60660951,664202.6114,688870.6,,,,
96.5239906,666473.6087,691187.94,,,,
97.39180033,669152.7246,693466.3,,,,
97.87735066,671316.2875,695689.2,,,,
98.20077434,673162.5704,697845.8,,,,
98.17311947,674851.2626,699932.5,,,,
98.13011615,676364.7211,701952.75,,,,
98.0985896,678111.966,703914.9,,,,
98.0450083,679614.9068,705829.9,,,,
98.03256361,681280.5727,707709.7,,,,
98.01548673,682888.3504,709565.75,,,,
98.01845962,684434.9145,711408.3,,,,
98.02170907,686120.439,713245.75,,,,
98.00954093,687649.4957,715084.5,,,,
98.02067201,689391.4079,716929.06,,,,
98.11297013,690975.1738,718781.8,,,,
98.18189989,692858.4876,720642.9,,,,
98.27240044,694430.8949,722510.8,,,,
98.387099,696368.0055,724383.1,,,,
98.46252765,698032.0828,726256.75,,,,
98.59395741,699916.746,728128.75,,,,
98.77779314,701621.9461,729996.56,,,,
98.86808628,703384.6168,731858.56,,,,
98.92519358,705229.3968,733714.75,,,,
99.02751659,706882.9578,735567.44,,,,
99.078125,708782.4882,737421.1,,,,
99.06153208,710338.8771,739283.06,,,,
98.98610343,711973.8186,741163.75,,,,
98.94399889,713602.6712,743076.56,,,,
98.82051991,715154.5062,745036.8,,,,
98.83628319,716882.4942,747061.06,,,,
98.84105365,718384.5353,749165.56,,,,
99.07522124,720343.3462,751364.5,,,,
99.62818031,722397.1456,753667.9,,,,
100.4241565,725163.7214,756079.7,,,,
101.3485205,727661.0928,758598.44,,,,
102.220271,730514.0917,761219.44,,,,
103.185495,733026.846,763937.8,,,,
104.1341952,736190.0861,766750.8,,,,
104.9859652,738853.4629,769659.7,,,,
105.9162749,741735.4914,772671.5,,,,
106.6858407,744685.7653,775799,,,,
107.7280144,747424.8527,779060.75,,,,
108.5465985,750604.5921,782478.3,,,,
109.3829508,753399.5311,786075,,,,
110.1172566,756488.4795,789872.3,,,,
110.9781527,759424.1069,793885.75,,,,
111.8672566,762390.215,798119.6,,,,
112.6136615,765652.7322,802563.06,,,,
113.3990597,768569.5931,807187,,,,
114.6041897,772375.0762,811941.4,,,,
115.8075221,776667.539,816753,,,,
117.0542035,780774.6167,821530.4,,,,
118.3033739,784887.154,826172.5,,,,
118.043349,786834.7226,830582.75,,,,
117.7437085,788884.5126,834682.2,,,,
117.4823009,790834.0874,838408.1,,,,
117.2937638,793201.0366,841711.8,,,,
117.3241842,795565.6589,844558.2,,,,
117.5022124,797995.565,846925.75,,,,
117.6308075,800708.0809,848807.5,,,,
117.8163717,803215.1962,850213.1,,,,
117.5652655,805203.5177,851170.6,,,,
115.596792,805585.9697,851731.6,,,,
112.903208,805586.8281,851973,,,,
109.6529314,805586.8281,851986.8,,,,
95.06478153,805586.8281,851368.2,,,,
91.06374447,805586.8281,851485.2,,,,
86.17802821,805586.8281,851698.44,,,,
82.79217367,805586.8281,852018.06,,,,
81.20540653,805586.8281,852441.7,,,,
79.73133296,805586.8281,852947.3,,,,
78.25546184,805586.8281,853502.1,,,,
76.11794801,805586.8281,854070.3,,,,
73.44372235,805586.8281,854622,,,,
69.56104812,805586.8281,855138.7,,,,
65.83884126,805586.8281,855616.75,,,,
62.83089049,805586.8281,856060.94,,,,
59.99204923,805586.8281,856477.9,,,,
55.88626936,805586.8281,856872.8,,,,
51.47870575,805586.8281,857241.75,,,,
47.02737832,805586.8281,857572.8,,,,
42.60266869,805587.322,857875.06,,,,
37.46107577,805737.4318,858165,,,,
31.95782633,806128.322,858445,,,,
26.55862832,806375.2636,858739.1,,,,
20.97960454,806511.5492,859112.8,,,,
15.63599281,806679.5043,859627.94,,,,
10.33524613,806853.02,860315.6,,,,
5.150995575,807047.7566,861172.56,,,,
0.865459071,807232.2447,862149.75,,,,
0,807415.4248,863139.25,,,,
0,808110.8262,862319.44,,,,
0,808297.1894,862451.5,,,,
0,808487.8424,862680.1,,,,
0,808661.056,862980.7,,,,
0,808861.4103,863329.7,,,,
0,809028.1688,863707,,,,
0,809227.2034,864096.75,,,,
0,809378.5436,864488.25,,,,
0,809561.7334,864873.6,,,,
0,809722.3818,865246.75,,,,
0,809908.5884,865603.5,,,,
0,810069.5314,865941.06,,,,
0,810253.9578,866258.56,,,,
0,810410.4399,866557.56,,,,
0,810584.46,866840.06,,,,
0,810752.5024,867107.56,,,,
0,810925.0863,867361.44,,,,
0,811104.0665,867603.56,,,,
0,811264.0454,867836.25,,,,
0,811437.9441,868062.25,,,,
0,811601.1538,868283.7,,,,
0,811770.7786,868501.4,,,,
0,811946.6569,868714.44,,,,
0,812109.2326,868920.56,,,,
0,812286.5296,869116.44,,,,
0,812435.0767,869296.94,,,,
0,812612.5496,869453.44,,,,
0,812767.2648,869574.44,,,,
0,812919.8797,869652,,,,
0,812961.5313,869704.5,,,,
0,812961.5313,869744.5,,,,
0,812961.5313,869775.56,,,,
0,812961.5313,869794.56,,,,
